Sub_tree_id,npart,zcurr,tcurr,sn_zcurr,sn_z025,sn_z050,mstar_zcurr,fbound_zcurr,sigma50_zcurr,phase-state_zcurr,age50_prog_zcurr,age50_stream_zcurr,sigma_t_prog_zcurr,sigma_t_stream_zcurr,Z50_prog_zcurr,Z50_stream_zcurr,sigma_Z_prog_zcurr,sigma_Z_stream_zcurr,sigma_r_zcurr,mstar_z025,fbound_z025,sigma50_z025,phase-state_z025,age50_prog_z025,age50_stream_z025,sigma_t_prog_z025,sigma_t_stream_z025,Z50_prog_z025,Z50_stream_z025,sigma_Z_prog_z025,sigma_Z_stream_z025,sigma_r_z025,mstar_z050,fbound_z050,sigma50_z050,phase-state_z050,age50_prog_z050,age50_stream_z050,sigma_t_prog_z050,sigma_t_stream_z050,Z50_prog_z050,Z50_stream_z050,sigma_Z_prog_z050,sigma_Z_stream_z050,sigma_r_z050,stellar_mass,dm_mass,r_50_stars,scale_radius,gas_mass,sigma_stellar,sigma_dm,t_infall,t_quenching,birth_snap,death_snap,l_orbit_infall_x,l_orbit_infall_y,l_orbit_infall_z,l_orbit_z_curr_x,l_orbit_z_curr_y,l_orbit_z_curr_z,l_orbit_z025_x,l_orbit_z025_y,l_orbit_z025_z,l_orbit_z050_x,l_orbit_z050_y,l_orbit_z050_z,angle_orbit_disk_infall,angle_orbit_disk_z_curr,angle_orbit_disk_z025,angle_orbit_disk_z050,apocenter_radius,pericenter_radius,apocenter_time,pericenter_time,apocenter_detection,pericenter_detection,eccentricity
1293,1809,0.111098,12.345296,465,401,316,11860552.936737312,0.0,86.91340712398132,2,,11.695308741691605,,0.0656823037533941,,-2.380950806807737,,0.6177043519970177,2.310978049402739,11862058.5222644,0.0,86.8991257024394,2,,10.126040907083214,,0.0656823037533941,,-2.380950806807737,,0.6177043519970177,2.089421774307721,11865751.627687369,0.0,85.50207103948838,2,,7.914635542193707,,0.0656823037533941,,-2.380950806807737,,0.6177043519970177,2.130297902380704,9086848.003789784,577886030.0779343,0.0671253109946227,1.3504785129490515,162356657.51750442,34.87266185506327,41.355845965950216,0.6644079981122638,,0.0,12.0,232242748958.1572,-207451794153.23752,105808043346.52496,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,44.78300475072908,-4.0,-4.0,-4.0,7.276881268200513,2.84170071597964,1.0035621332189393,0.9051045050375036,0.0,0.0,0.4383203653590033
1298,158,0.111098,12.345296,465,401,316,1032620.123345514,0.0,100.97067593275943,2,,11.555502146423716,,0.1110645260401263,,-2.275915794118065,,0.6712988026990842,4.176304589014692,1032783.599054508,0.0,94.83584501957,2,,9.986234311815329,,0.1110645260401263,,-2.275915794118065,,0.6712988026990843,4.636978285818353,1033179.3553265143,0.0,85.35321518615382,2,,7.774828946925821,,0.1110645260401263,,-2.275915794118065,,0.6712988026990842,4.722868589238506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,2834,0.111098,12.345296,465,401,316,19053742.341339443,0.0,69.54187658168732,2,,11.797868789915322,,0.2060294443180653,,-2.372246169117777,,0.7876963611629152,8.81431963175139,19055674.832346942,0.0,69.56874144600977,2,,10.228600955306932,,0.2060294443180653,,-2.372246169117777,,0.7876963611629151,8.923710553441122,19060402.09172305,0.0,66.93088524541508,2,,8.017195590417426,,0.2060294443180653,,-2.372246169117777,,0.7876963611629152,8.798975533898904,21630963.310599327,2223766744.1368103,0.3362979113494506,1.034669975405491,101561276.20139872,31.23069434387224,40.8387503595215,1.105387439492157,,0.0,15.0,499568743624.9011,-428553740056.2656,20510678632.098606,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,64.52977124919715,-4.0,-4.0,-4.0,21.0744584490213,2.109132165279669,1.3181545413042366,1.2101494846254142,0.0,1.0,0.8180495678716277
1389,39400,0.111098,12.345296,465,401,316,257944087.1518295,0.0,98.2198453101854,2,,11.732265321233658,,0.1660062292962242,,-2.01319808756973,,5.135586993988463,0.99482073664747,257975106.93656823,0.0,97.69537394008108,2,,10.162997486625269,,0.1660062292962242,,-2.01319808756973,,5.135586993988463,0.7711468105840674,258050903.31216687,0.0,100.00568550631536,2,,7.9515921217357635,,0.1660062292962242,,-2.01319808756973,,5.135586993988463,0.6221932658582155,29508536.68153286,65682562.99942732,0.0903962618091925,0.0053697524396063,7413282.177126873,39.81315437293485,34.44037228085589,0.8947681850481107,,0.0,17.0,60827650638.889725,-100964213965.21556,42965142440.69627,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,61.44479475407075,-4.0,-4.0,-4.0,0.0027884118210812,0.0027884118210812,1.4288644515988151,1.4288644515988151,0.0,0.0,0.0
1406,1,0.111098,12.345296,465,401,316,7183.674729029741,0.0,9999.0,2,,11.851048244748656,,0.0,,-3.332860439782901,,0.0,0.0,7184.211312471444,0.0,9999.0,2,,10.281780410140268,,0.0,,-3.332860439782901,,0.0,0.0,7185.534454141537,0.0,9999.0,2,,8.070375045250762,,0.0,,-3.332860439782901,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,30,0.111098,12.345296,465,401,316,203242.99056480985,0.0,136.70670751405237,2,,11.649938424876662,,0.0031992795046289,,-3.6593272422513454,,0.4914328864427711,3.410657377583466,203269.2665239857,0.0,133.35959241695247,2,,10.080670590268271,,0.0031992795046289,,-3.6593272422513454,,0.4914328864427712,3.352570695403532,203335.6571958876,0.0,102.35885434238084,2,,7.869265225378768,,0.0031992795046288,,-3.6593272422513454,,0.4914328864427711,3.188214576757253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,40,0.111098,12.345296,465,401,316,261831.9661667993,0.0,127.16728084452464,2,,11.257560831877822,,0.0479653573547955,,-3.1287532155361504,,0.3296530945974326,5.029575638354278,261902.3383154911,0.0,124.81440283326356,2,,9.688292997269432,,0.0479653573547957,,-3.1287532155361504,,0.3296530945974326,5.9181250255539934,262078.42188553145,0.0,126.14614736106913,2,,7.476887632379925,,0.0479653573547955,,-3.1287532155361504,,0.3296530945974326,5.853528590614956,248019.67811072245,82555152.4758339,0.0598010980540905,0.2737426650704662,38874927.10812157,8.930025219193862,17.908090557632555,1.130065437059563,,0.0,24.0,55841851790.61436,100949858812.4402,-6685967232.196305,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,86.32729100075497,-4.0,-4.0,-4.0,22.43392743072653,1.3480178482166163,1.5425073303471428,1.3181545413042366,1.0,1.0,0.8866351904854336
1481,3,0.111098,12.345296,465,401,316,20160.1387502641,0.0,9999.0,2,,11.71393082928752,,0.0004884761157895,,-2.68750674985448,,0.0917957265833292,1.3699633495161945,20162.49811655213,0.0,9999.0,2,,10.14466299467913,,0.0004884761157895,,-2.68750674985448,,0.0917957265833292,1.6423976384206675,20168.296149170703,0.0,9999.0,2,,7.933257629789624,,0.0004884761157895,,-2.68750674985448,,0.0917957265833292,2.229967174075868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,2633,0.111098,12.345296,465,401,316,18123486.97786581,0.0,83.40724588860019,2,,11.931941310979038,,0.1563899232521764,,-2.947962957732784,,9.7871547810716,3.294438830259084,18125104.60214977,0.0,83.71982400616591,2,,10.362673476370649,,0.1563899232521764,,-2.947962957732784,,9.7871547810716,3.2508991851444344,18129087.39104066,0.0,82.55945027477229,2,,8.151268111481142,,0.1563899232521764,,-2.947962957732784,,9.7871547810716,3.1581699505671943,19145056.139677763,462389141.3211823,0.1130263479164207,0.1254957168964218,49889688.76389141,34.83242252030352,44.5154593967022,0.9051045050375036,,0.0,13.0,365759407688.0848,417959020864.5741,-89615437213.98589,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,28.89288339608761,-4.0,-4.0,-4.0,1.743571795674985,1.743571795674985,1.130065437059563,1.130065437059563,0.0,0.0,0.0
1646,5,0.111098,12.345296,465,401,316,33462.91530331741,0.0,9999.0,2,,11.796731684383712,,0.0011343716279418,,-3.2554916191944216,,0.3913458192477677,2.2353154908557333,33466.07222479409,0.0,9999.0,2,,10.227463849775322,,0.0011343716279418,,-3.2554916191944216,,0.3913458192477677,2.317617749080441,33473.84391716274,0.0,9999.0,2,,8.016058484885818,,0.0011343716279417,,-3.2554916191944216,,0.3913458192477677,2.5891203370526474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,67,0.111098,12.345296,465,401,316,441568.864391578,0.0,118.55238378838231,2,,11.502176856727075,,0.1263104105423443,,-3.125020089149422,,0.522111981808683,6.916252915288168,441653.945600258,0.0,94.7817083039062,2,,9.932909022118686,,0.1263104105423443,,-3.125020089149422,,0.522111981808683,6.336564385112328,441867.79790744965,0.0,96.08547767813768,2,,7.721503657229181,,0.1263104105423442,,-3.125020089149422,,0.522111981808683,5.965396976394978,443747.6673047058,168926715.85083008,0.0411654444456681,0.1496375009482119,14968638.863761924,19.939161592723927,24.894605040618192,0.9051045050375036,,0.0,52.0,-232461208308.80444,-554222515442.6267,159091822551.3754,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,12.95117535012204,-4.0,-4.0,-4.0,22.982433920226622,11.867994944496877,1.658995394788488,1.5425073303471428,1.0,1.0,0.3189182841586224
